,activity_id,serious_marine_incident,marine_board_convened,invest_level,casualty_classification,incident_involvement,invest_type
0,7156590,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7160825,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7161456,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7162265,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7162295,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7164248,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7165065,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7165101,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7165562,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7165632,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7166218,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7166361,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7169124,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7169473,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7169846,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7170505,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7170867,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7171835,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7174507,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7174651,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7175455,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7176810,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7177820,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7177876,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7178188,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7178294,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7179196,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7180485,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7180564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7182372,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7183087,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7183088,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7185688,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7185746,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7186312,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7194439,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7194593,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7195205,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7196068,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7196735,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7199416,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7201371,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7201960,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7202005,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7202620,false,false,,Routine,Alleged Civil Offense(s),Incident Investigation
0,7202822,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7205216,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7212960,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7214347,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7214626,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7219367,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7220364,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7220485,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7222399,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7231742,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7233939,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7234829,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7235868,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7238108,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7238210,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7250609,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7250622,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7250716,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7253957,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7255203,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7256182,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7258001,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7260894,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7261883,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7263651,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7264066,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7265613,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7268253,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7268450,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7269408,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7269962,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7272634,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7288359,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7289069,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7290115,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7290655,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7291162,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7291363,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7294564,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7295041,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7297156,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7298042,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7306694,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,7307654,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7308665,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7309298,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7311352,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7312141,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7313168,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7313513,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7318825,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7319479,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7321628,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7330794,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7330877,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7331321,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7334895,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7335595,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7336352,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7339385,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7340742,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7341471,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7341922,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7344580,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7350432,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7350964,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7351117,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7351177,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7354222,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7356470,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7358306,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7358412,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7359463,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7360293,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7361871,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7363218,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7363430,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7367124,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7370855,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7372479,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7374144,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7374910,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7375071,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7375588,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7378173,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7378316,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7378415,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7378681,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7378940,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7381967,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7382362,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7382415,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7383189,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7385422,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7386168,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7387465,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7389005,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7389524,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7389748,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7390329,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7390993,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7391252,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7392044,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7393322,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7393454,true,false,,Major Marine Casualty,"Marine Casualty, Reportable",Incident Investigation
0,7395916,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7398362,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7399434,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7399441,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7399827,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7400544,true,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7400716,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7400788,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7401034,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
0,7402114,false,false,,Routine,"Marine Casualty, Reportable",Incident Investigation
